,track_uri,track_name,artist_name,artist_popularity,artist_followers,artist_genres,album,track_popularity,track_danceability,track_energy,track_loudness,track_tempo,track_duration_ms,is_explict_content
1686,spotify:track:5Sl4762Gx7mbUV9R8Mrbut,Me And My Crazy World,Lost Boyz,49,213163,"('east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'queens hip hop', 'rap')","Love, Peace & Nappiness",50,0.769,0.539,-9.108,92.172,311827,1.0
1687,spotify:track:31bf9SEOppLU6lQ85d8om6,Ghetto Supastar (That is What You Are) (feat. Ol' Dirty Bastard & Mýa),Pras,65,28060,"('new jersey rap',)",Ghetto Supastar,68,0.818,0.653,-8.396,99.931,261133,0.0
1689,spotify:track:4anqYZt4APNlFwQixpbdZR,Da Rockwilder,Method Man,75,1554671,"('east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop')",Blackout!,70,0.612,0.659,-6.995,99.137,136093,1.0
1690,spotify:track:503OTo2dSqe7qk76rgsbep,Still D.R.E.,Dr. Dre,82,6332139,"('g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap')",2001,82,0.816,0.775,-3.323,93.431,270587,1.0
1691,spotify:track:5Sm1X46tna50RstHZvw072,Bitch Please,Snoop Dogg,86,7547243,"('g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap')",No Limit Top Dogg,64,0.869,0.697,-4.639,95.03,234533,1.0
1692,spotify:track:0l3wp8iEtN8rgag9eTeorW,Make 'Em Say Ugh,Master P,59,781291,"('dirty south rap', 'gangster rap', 'hip hop', 'houston rap', 'new orleans rap', 'pop rap', 'rap', 'southern hip hop', 'trap')",Ghetto D,55,0.601,0.73,-6.88,83.233,306467,1.0
1693,spotify:track:66MsAs4nVj68t6va1lygIm,"Shut Up (feat. Duece Poppito of 24 Karatz, Trina, & Co of Tre +)",Trick Daddy,61,800132,"('crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap')",Book of Thugs: Chapter AK Verse 47,45,0.792,0.733,-5.71,144.857,262787,1.0
1694,spotify:track:3glqlA5qY3bbo8UaUDGPnw,"Triumph (feat. Ol' Dirty Bastard, Inspectah Deck, Method Man, Cappadonna, U-God, RZA, GZA, Masta Killa, Ghostface Killah & Raekwon)",Wu-Tang Clan,71,2243660,"('east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap')",Wu-Tang Forever,65,0.739,0.639,-6.959,91.121,338187,0.0
1695,spotify:track:5wvxRlpUTSX9CE52yFZsIY,Cell Therapy,Goodie Mob,51,207274,"('alternative hip hop', 'atl hip hop', 'conscious hip hop', 'dirty south rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'old school atlanta hip hop', 'southern hip hop')",Soul Food,60,0.849,0.476,-10.479,83.21,277133,0.0
1696,spotify:track:2MAaiV0bbeq4FpSwPe2rR8,Find a Way,A Tribe Called Quest,70,1589286,"('alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap', 'queens hip hop', 'rap')",The Love Movement,63,0.773,0.581,-8.466,94.093,203067,0.0
1697,spotify:track:3VXdEVTbT6SLTrOLEX7MCr,Da B Side (feat. The Notorious B.I.G.),Da Brat,56,398003,"('chicago rap', 'contemporary r&b', 'gangster rap', 'hip hop', 'hip pop', 'r&b', 'rap', 'urban contemporary')",ANUTHAFUNKDAFIEDTANTRUM,58,0.849,0.61,-10.822,99.01,223693,0.0
1698,spotify:track:4z1swK8bYaJUUEHESWqPbG,How Ya Livin' featuring Nas,AZ,58,273643,"('alternative hip hop', 'boom bap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap')",Pieces Of A Man,53,0.831,0.508,-7.511,87.054,270733,1.0
1699,spotify:track:0JC3ynTNoZaWjZHXzeapYy,Into You (feat. Fabolous),Tamia,66,1196559,"('canadian pop', 'contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary')",More,56,0.677,0.531,-7.683,91.104,294093,0.0
1700,spotify:track:4iuNZTcvT9diFySSzVsnVS,When I See U,Fantasia,62,1573048,"('contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'pop r&b', 'quiet storm', 'r&b', 'urban contemporary')",Fantasia,72,0.569,0.596,-6.486,93.135,217347,0.0
1701,spotify:track:3LmvfNUQtglbTrydsdIqFU,We Belong Together,Mariah Carey,91,7327683,"('dance pop', 'pop', 'urban contemporary')",The Emancipation of Mimi,71,0.837,0.462,-7.89,139.986,201400,0.0
1702,spotify:track:08fhbfRSg7eEH0IZT7pB6a,That Girl,Marques Houston,52,687579,"('contemporary r&b', 'hip pop', 'pop r&b', 'r&b', 'urban contemporary')",Marques Houston,45,0.683,0.552,-5.139,98.946,215960,0.0
1703,spotify:track:2RqZFOLOnzVmHUX7ZMcaES,Let It Go,Keyshia Cole,69,2791872,"('contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary')",Just Like You,68,0.806,0.721,-5.167,94.967,238333,0.0
1704,spotify:track:1zpu1PZ8ecmcX525Z3X8cl,Yo (Excuse Me Miss),Chris Brown,90,15085176,"('dance pop', 'pop', 'pop rap', 'r&b', 'rap')",Chris Brown,0,0.605,0.633,-5.899,87.26,229040,0.0
1705,spotify:track:6zMUIb4uce1CzpbjR3vMdN,Foolish,Ashanti,74,2284560,"('dance pop', 'hip hop', 'hip pop', 'r&b', 'urban contemporary')",Ashanti,73,0.665,0.695,-5.763,90.119,227387,1.0
1706,spotify:track:6XsT5UGfpaFeHQf5LRIy4W,"Me, Myself and I",Beyoncé,87,29872974,"('dance pop', 'pop', 'r&b')",Dangerously In Love,65,0.75,0.458,-9.092,83.61,301133,0.0
1707,spotify:track:5Y77SQxEr1eiofPeUTPHxM,You,Lloyd,71,1815098,"('dance pop', 'hip pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary')",Street Love,72,0.412,0.876,-6.008,130.159,273133,0.0
1708,spotify:track:0W4NhJhcqKCqEP2GIpDCDq,Love,Keyshia Cole,69,2791872,"('contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary')",The Way It Is,76,0.688,0.519,-4.285,116.714,255333,0.0
1709,spotify:track:2YegxR5As7BeQuVp2U6pek,Be Without You - Kendu Mix,Mary J. Blige,75,2925176,"('contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary')",The Breakthrough,5,0.724,0.705,-5.859,146.589,246333,1.0
1710,spotify:track:6nTcn8CybBcx0t7IaXEJ6O,Thank God I Found You (feat. Joe & Nas) - Make It Last Remix Edit,Mariah Carey,91,7327683,"('dance pop', 'pop', 'urban contemporary')",My Name Is Joe,61,0.608,0.76,-5.851,168.211,251640,0.0
1711,spotify:track:3ibKnFDaa3GhpPGlOUj7ff,Let Me Love You,Mario,70,2519015,"('contemporary r&b', 'dance pop', 'hip pop', 'pop', 'pop r&b', 'post-teen pop', 'r&b', 'rap', 'urban contemporary')",Let Me Love You,75,0.656,0.578,-8.97,94.514,256733,0.0
1712,spotify:track:3s2MyU2YCwNNwcSokt0jXD,Girl,Destiny's Child,77,5294239,"('dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary')",Destiny Fulfilled,63,0.567,0.747,-6.019,89.036,224147,0.0
1713,spotify:track:2aIdVb8v9KTpEZnftkz2mD,Buy U a Drank (Shawty Snappin') (feat. Yung Joc),T-Pain,81,3595647,"('dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary')",Epiphany,6,0.451,0.55,-8.137,80.001,227960,0.0
1714,spotify:track:0Uyh92tLyb9JawG8lmWCzJ,Differences,Ginuwine,69,2043270,"('contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary')",The Life,68,0.562,0.594,-4.578,62.876,265533,0.0
1715,spotify:track:4VKnkoNNM6yTb4cXXX3wqD,Shake It Off,Mariah Carey,91,7327683,"('dance pop', 'pop', 'urban contemporary')",The Emancipation of Mimi,63,0.777,0.493,-6.516,134.086,232840,0.0
1716,spotify:track:174rZBKJAqD10VBnOjlQQ3,How Do I Breathe,Mario,70,2519015,"('contemporary r&b', 'dance pop', 'hip pop', 'pop', 'pop r&b', 'post-teen pop', 'r&b', 'rap', 'urban contemporary')",Go,69,0.684,0.455,-8.216,97.956,216893,0.0
1717,spotify:track:6CUTYJQKcDwcQ63EulINUo,Officially Missing You,Tamia,66,1196559,"('canadian pop', 'contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary')",More,59,0.476,0.407,-9.239,178.258,242467,0.0
1718,spotify:track:2QsZVnbWVSjKMXK6K3uRBL,U Remind Me,Usher,83,9300849,"('atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary')",8701,72,0.657,0.629,-4.938,93.985,266893,0.0
1719,spotify:track:7f1Dmr246cJ9uQYdbplTbh,He Wasn't Man Enough,Toni Braxton,68,2980191,"('contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary')",The Heat,69,0.739,0.947,-1.916,88.009,261933,0.0
1720,spotify:track:5mNV8Mz59bzyuQ53gTw0c0,Where the Party At (feat. Nelly),Jagged Edge,66,1646831,"('atl hip hop', 'contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop rap', 'quiet storm', 'r&b', 'southern hip hop', 'urban contemporary')",Jagged Little Thrill,69,0.596,0.661,-6.239,129.491,232573,0.0
1721,spotify:track:02QQXgeAghpU4smdM7l7We,Spotlight,Jennifer Hudson,72,1427538,"('dance pop', 'hip pop', 'hollywood', 'neo soul', 'pop', 'r&b', 'urban contemporary')",Jennifer Hudson,63,0.707,0.724,-3.887,108.984,250107,0.0
1722,spotify:track:6BIcjFZIVDZxNAcofRFPx4,So Gone,Monica,67,1991868,"('contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'pop r&b', 'quiet storm', 'r&b', 'urban contemporary')",After The Storm,66,0.618,0.552,-6.863,81.975,242773,0.0
1723,spotify:track:1vwUsp52io0AGQ5yv470IC,Take You Down,Chris Brown,90,15085176,"('dance pop', 'pop', 'pop rap', 'r&b', 'rap')",Exclusive (Expanded Edition),66,0.387,0.64,-5.817,59.989,245933,0.0
1724,spotify:track:56z2qI0gKcPthQF6l8AW3E,Bust Your Windows,Jazmine Sullivan,72,1555827,"('alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary')",Fearless,65,0.683,0.664,-4.233,106.991,266307,0.0
1725,spotify:track:39YovPslPCXbFYhlYjsZ2Y,Don't Mess With My Man (feat. Brian Casey & Brandon Casey),Nivea,51,572272,"('atl hip hop', 'contemporary r&b', 'hip pop', 'pop r&b', 'r&b', 'urban contemporary')",Nivea,60,0.879,0.73,-4.369,99.925,213227,0.0
1726,spotify:track:3SfZpKjMwvUQKGCty1dJ0T,"Slow Down - 12"" Version",Bobby V.,62,749745,"('contemporary r&b', 'hip pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary')",Disturbing Tha Peace Presents Bobby Valentino,0,0.563,0.746,-4.832,186.118,258667,0.0
1727,spotify:track:0JEqGkvUiMTQmFY6sgL9kg,No One,Alicia Keys,82,9335422,"('hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary')",As I Am,0,0.649,0.552,-5.419,89.969,253813,0.0
1728,spotify:track:5rPzPAaOUceS8HiAculegz,Bad Girl,Usher,83,9300849,"('atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary')",Confessions (Expanded Edition),63,0.777,0.829,-6.905,87.998,261800,0.0
1729,spotify:track:3QE7ObGjkt1kYnhLvZPRUy,Go On Girl,Ne-Yo,82,6717655,"('dance pop', 'pop', 'r&b', 'urban contemporary')",Because Of You,65,0.637,0.521,-6.959,83.896,261427,0.0
1730,spotify:track:3sfydNh0QQAdnIAtDVG16H,Like This (feat. Eve),Kelly Rowland,71,2927545,"('atl hip hop', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary')",Ms. Kelly,59,0.676,0.73,-5.963,178.117,215853,0.0
1731,spotify:track:0IvTGWbNnCiUi9IOF7ye3F,I Like It,Sammie,65,458610,"('contemporary r&b', 'hip pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary')",From The Bottom To The Top,57,0.826,0.656,-8.529,129.963,251040,0.0
1732,spotify:track:6CbcdeTQKj0qTaZTt0xkdk,Happy,Ashanti,74,2284560,"('dance pop', 'hip hop', 'hip pop', 'r&b', 'urban contemporary')",Ashanti,64,0.727,0.515,-6.553,89.488,262227,0.0
1733,spotify:track:3VEZvzr84WVnoorZ4tlBSw,He Can't Love U,Jagged Edge,66,1646831,"('atl hip hop', 'contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop rap', 'quiet storm', 'r&b', 'southern hip hop', 'urban contemporary')",J.E. Heartbreak,57,0.721,0.836,-3.972,126.279,244053,0.0
1735,spotify:track:5cU50IAoAFF7qFWOtdbEjr,I Need a Girl,Trey Songz,76,6298999,"('dance pop', 'hip pop', 'pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary')",Ready (Deluxe),56,0.602,0.785,-6.129,84.038,214480,0.0
1736,spotify:track:0JKjqJLo145b1mqA6MnhIl,Do You,Ne-Yo,82,6717655,"('dance pop', 'pop', 'r&b', 'urban contemporary')",Because Of You,58,0.588,0.614,-5.857,121.299,228267,0.0
1737,spotify:track:4FTOpNYcGxnQdGNWSxIcio,Soldier (feat. T.I. & Lil' Wayne),Destiny's Child,77,5294239,"('dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary')",Destiny Fulfilled,65,0.878,0.417,-6.799,77.49,325573,0.0
1738,spotify:track:0Ri0LzOMJmqi9HGZE5cRYV,Need U Bad,Jazmine Sullivan,72,1555827,"('alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary')",Fearless,59,0.529,0.659,-5.318,138.196,257427,0.0
1739,spotify:track:18asYwWugKjjsihZ0YvRxO,The Motto,Tiësto,87,6097392,"('big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop', 'pop dance', 'slap house', 'trance', 'tropical house')",The Motto,89,0.754,0.763,-4.627,117.953,164819,0.0
1740,spotify:track:4xMbBESczlHPUO8QeYi56p,My Heart Goes (La Di Da) (feat. Topic),Becky Hill,80,396745,"('dance pop', 'pop', 'pop dance', 'pop house', 'tropical house', 'uk dance', 'uk pop')",My Heart Goes (La Di Da) (feat. Topic),83,0.695,0.781,-5.578,124.04,148960,0.0
1741,spotify:track:6Dy1jexKYriXAVG6evyUTJ,OUT OUT (feat. Charli XCX & Saweetie),Joel Corry,82,238823,"('dance pop', 'pop', 'pop dance', 'tropical house', 'uk dance')",OUT OUT (feat. Charli XCX & Saweetie),88,0.787,0.833,-4.403,123.97,162604,0.0
1742,spotify:track:2prnn41CblB8B4yWACDljP,Love Tonight - David Guetta Remix Edit,Shouse,77,52989,"('aussietronica',)",Love Tonight (David Guetta Remix),84,0.621,0.989,-4.225,126.002,158095,0.0
1743,spotify:track:12N23tQKmfGcEO0z8ObwtM,Bad Habits - MEDUZA Remix,Ed Sheeran,97,90067245,"('pop', 'uk pop')",Bad Habits (MEDUZA Remix),72,0.609,0.8,-5.102,126.031,194332,0.0
1744,spotify:track:3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,Lost Frequencies,81,2308271,"('belgian edm', 'edm', 'pop', 'pop dance', 'tropical house')",Where Are You Now,92,0.671,0.636,-8.117,120.966,148197,0.0
1745,spotify:track:1HHnQYqcnlnE9q7LGFFGFj,Off Of My Mind,Icona Pop,70,672350,"('candy pop', 'dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'pop dance', 'swedish electropop', 'swedish synthpop')",Off Of My Mind,72,0.798,0.752,-5.947,125.996,164740,0.0
1746,spotify:track:5bbtc9t6FcerXp732H2XNu,You - Topic Remix,Regard,77,165355,"('dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'slap house', 'tropical house')",You (Topic Remix),66,0.733,0.887,-5.601,124.025,157160,1.0
1747,spotify:track:7ft8GUKMIuFnH4lueyOTQi,BED - David Guetta Festival Mix,Joel Corry,82,238823,"('dance pop', 'pop', 'pop dance', 'tropical house', 'uk dance')",BED (David Guetta Festival Mix),63,0.687,0.916,-4.311,125.001,235200,0.0
1748,spotify:track:6ft4hAq6yde8jPZY2i5zLr,Paradise (feat. Dermot Kennedy),MEDUZA,80,479874,"('edm', 'pop', 'pop dance', 'pop house', 'tropical house')",Paradise,84,0.632,0.595,-7.644,124.114,167903,0.0
1749,spotify:track:7arsXR8AtExnOFN3v3HiJI,Going Dumb,Alesso,78,3735823,"('dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house', 'tropical house')",Going Dumb,72,0.834,0.678,-6.242,121.995,168601,0.0
1751,spotify:track:7iydGgbqWUwYQNKiUXaoWq,Lovefool - Nicky Romero Remix,twocolors,68,41869,"('dance pop', 'edm', 'electro house', 'pop dance', 'pop edm', 'tropical house')",Lovefool (Nicky Romero Remix),63,0.609,0.798,-3.759,126.137,209500,0.0
1752,spotify:track:20on25jryn53hWghthWWW3,Do It To It,ACRAZE,80,36383,(),Do It To It,95,0.854,0.806,-8.262,124.927,157890,0.0
1753,spotify:track:5MxKAr6Ui5hQ9TtjdnlmrR,Anywhere With You,Afrojack,78,3780272,"('big room', 'dance pop', 'dutch house', 'edm', 'electro house', 'pop dance', 'pop rap', 'progressive house', 'tropical house')",Anywhere With You,70,0.596,0.743,-4.149,125.883,158807,0.0
1754,spotify:track:0bI7K9Becu2dtXK1Q3cZNB,Don't Be Shy,Tiësto,87,6097392,"('big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop', 'pop dance', 'slap house', 'trance', 'tropical house')",Don't Be Shy,90,0.77,0.787,-3.748,119.986,140500,1.0
1755,spotify:track:2Eq5AMlqaeqg4sunGbHtV2,In My Mind - Joel Corry Remix,Alok,83,10902892,"('electro house', 'pop nacional', 'slap house')",In My Mind (Joel Corry Remix),64,0.653,0.74,-6.063,122.046,184001,0.0
1756,spotify:track:2USlegnFJLrVLpoVfPimKB,Thunder,Gabry Ponte,79,320435,"('eurodance', 'europop', 'italo dance', 'slap house')",Thunder,86,0.67,0.896,-4.673,101.216,160000,0.0
1757,spotify:track:3ZFosXgzvmN6wXs9wTaIxh,By Your Side (feat. Tom Grennan) - Oliver Heldens Remix,Calvin Harris,86,22387966,"('dance pop', 'edm', 'electro house', 'house', 'pop', 'pop rap', 'progressive house', 'uk dance')",By Your Side (feat. Tom Grennan) [Oliver Heldens Remix],64,0.682,0.861,-6.047,124.045,238064,0.0
1758,spotify:track:39CyGsoGoW4yayA731IP4s,We'll Be Dancing Soon,Dimitri Vegas & Like Mike,75,3152972,"('belgian dance', 'belgian edm', 'big room', 'dance pop', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'tropical house')",We'll Be Dancing Soon,64,0.763,0.853,-4.538,119.958,158312,0.0
1759,spotify:track:0SyxZC4wlqAwf20cHE6Xon,Bulletproof,La Roux,65,595355,"('alternative dance', 'art pop', 'dance pop', 'electronica', 'electropop', 'neo-synthpop', 'new rave')",Bulletproof,71,0.752,0.771,-5.95,126.02,162213,0.0
1760,spotify:track:0Cnb8XdGDMHAmIRBUJMkIS,Where The Lights Are Low,Toby Romeo,62,5429,(),Where The Lights Are Low,75,0.759,0.807,-5.812,123.904,136996,0.0
1761,spotify:track:7BxIvkfVSgoUUlDcBVff61,Real Love (feat. Aleyna Tilki),Dillon Francis,69,1075593,"('brostep', 'dance pop', 'edm', 'electro house', 'electronic trap', 'electropop', 'house', 'moombahton', 'pop', 'pop dance', 'slap house', 'tropical house')",Happy Machine,46,0.738,0.793,-4.313,124.012,135266,0.0
1762,spotify:track:0SSIu4CcGITHdatDmjlA6H,Nobody To Love (with Loren Gray),TELYKast,63,45247,"('pop edm',)",Nobody To Love (with Loren Gray),67,0.734,0.823,-3.684,122.143,146373,0.0
1763,spotify:track:4AoUdMZGoPZZQxVFnoVQEl,Love Is Gone (Tiësto Remix),SLANDER,74,332926,"('dubstep', 'edm', 'pop dance')",Love Is Gone (Tiësto Remix),66,0.414,0.765,-3.578,130.105,169846,0.0
1765,spotify:track:46BIpPudYCyNxUTz4f2E8k,Can't Get Over You (feat. Aloe Blacc),Gabry Ponte,79,320435,"('eurodance', 'europop', 'italo dance', 'slap house')",Can't Get Over You (feat. Aloe Blacc),68,0.749,0.843,-5.544,119.981,159925,0.0
1766,spotify:track:3YOZWCREvKsxhcZNJix5xd,No Fun,Armin van Buuren,78,4016968,"('dutch trance', 'edm', 'pop dance', 'progressive house', 'trance')",No Fun,70,0.731,0.904,-4.774,121.03,130413,0.0
1768,spotify:track:5fwSHlTEWpluwOM0Sxnh5k,Pepas,Farruko,91,11719944,"('latin', 'reggaeton', 'trap latino')",Pepas,95,0.762,0.766,-3.955,130.001,287120,1.0
1769,spotify:track:0WNjZebEUjiPEdVqfYjlcZ,Losing My Mind,Majestic,71,37693,"('house', 'pop dance', 'uk dance')",Losing My Mind,62,0.601,0.881,-3.834,125.026,204849,0.0
1770,spotify:track:7chO7fuXHHB3nZVjEQMXwx,Oohla Oohla,Tiësto,87,6097392,"('big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop', 'pop dance', 'slap house', 'trance', 'tropical house')",Together Again,61,0.694,0.856,-4.937,124.923,143280,0.0
1771,spotify:track:71H8k9qe7DersxR6KyhUnI,Okay,Nicky Romero,69,2132394,"('big room', 'dance pop', 'dutch edm', 'dutch house', 'edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house')",Okay,63,0.513,0.836,-3.781,124.964,151312,0.0
1772,spotify:track:6D9pncRlZZoq4oc1tzAC1y,Silver Lining,Andrew Rayel,60,145227,"('edm', 'moldovan pop', 'pop dance', 'progressive house', 'trance', 'uplifting trance')",Silver Lining,61,0.633,0.844,-3.815,125.032,177746,0.0
1773,spotify:track:0zqBZqm5czQ3A4EoSdKFHj,Man On The Moon,Alan Walker,85,31916266,"('electro house',)",World Of Walker,79,0.668,0.816,-5.648,129.971,178625,0.0
1775,spotify:track:1LyTeIRYMHPA13p4b02NvV,Naked,Lucas Estrada,67,106766,"('deep house', 'deep pop edm', 'deep tropical house', 'edm', 'pop dance', 'pop edm', 'swedish tropical house', 'tropical house')",Naked,58,0.719,0.837,-4.571,123.989,196524,0.0
1776,spotify:track:2CMGiyYO8H8GhPwS73LL13,Somebody To Use,Alesso,78,3735823,"('dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house', 'tropical house')",Somebody To Use,69,0.604,0.792,-4.5,119.953,154032,0.0
1777,spotify:track:0ha2skoePlU0BDDySj8qf2,We're Still Young,Nicky Romero,69,2132394,"('big room', 'dance pop', 'dutch edm', 'dutch house', 'edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house')",We're Still Young,63,0.521,0.831,-3.184,127.962,195000,0.0
1778,spotify:track:5zHRrkIk98Adfqh25kMZFU,Love Me Better (with Shift K3Y & Marc E. Bassy),Dillon Francis,69,1075593,"('brostep', 'dance pop', 'edm', 'electro house', 'electronic trap', 'electropop', 'house', 'moombahton', 'pop', 'pop dance', 'slap house', 'tropical house')",Love Me Better,60,0.755,0.716,-5.089,124.018,150771,0.0
1779,spotify:track:2rUsJXt4NeeDiIU6sBvrxo,All We Got (feat. KIDDO) - Ofenbach Remix,Robin Schulz,82,2858038,"('dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'pop dance', 'tropical house')",All We Got (feat. KIDDO) [Ofenbach Remix],67,0.803,0.796,-5.077,114.95,129814,1.0
1780,spotify:track:44xO8889yUQHn70P73NILS,Believe Me,Navos,65,14434,(),Believe Me,78,0.629,0.876,-5.572,124.999,188260,0.0
1781,spotify:track:1kTlT3phtU2yqTJYT1x6hb,Fireworks (feat. Moss Kena & The Knocks),Purple Disco Machine,76,323254,"('deep house', 'house', 'tropical house')",Fireworks (feat. Moss Kena & The Knocks),43,0.751,0.764,-5.268,118.026,199705,0.0
1782,spotify:track:1evX3NUBE7QujnSmky2ox4,Eyes On You,HUGEL,70,69967,"('dance pop', 'deep house', 'edm', 'electro house', 'house', 'pop dance', 'tropical house')",Eyes On You,59,0.917,0.823,-6.277,124.99,202516,0.0
1783,spotify:track:4ga4WvRNhMsIL38pkBbnIN,Pressure (feat. Tove Lo),Martin Garrix,81,15289855,"('dance pop', 'dutch edm', 'edm', 'pop', 'pop dance', 'progressive house', 'tropical house')",Pressure (feat. Tove Lo),75,0.859,0.558,-8.991,114.978,144391,0.0
1784,spotify:track:2Xy1UIVfOlukyye6Fd0wrI,Follow Me,Sam Feldt,78,666622,"('dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house')",Follow Me,75,0.673,0.729,-4.879,122.023,169672,0.0
1785,spotify:track:20McUFi8KCIVdNDLrkTDuZ,Goosebumps,HVME,74,46788,"('slap house',)",Goosebumps,80,0.767,0.659,-7.429,124.946,163208,1.0
1786,spotify:track:74CkeJ0vYYTdQImnaLy759,Ride With Me (feat. Kid Ink) - Brennan Heart Remix,Tungevaag,72,124149,"('big room', 'dance pop', 'edm', 'electro house', 'nordic house', 'pop dance', 'tropical house')",Ride With Me (feat. Kid Ink) [Brennan Heart Remix],65,0.693,0.864,-4.17,149.998,230400,0.0
1787,spotify:track:3rgTS3933lMWoPiN6CW4qY,Kids (feat. MKLA),KSHMR,72,1583822,"('big room', 'edm', 'electro house', 'indian edm', 'pop dance', 'slap house', 'tropical house')",Kids (feat. MKLA),71,0.744,0.866,-4.834,128.027,184687,0.0
1788,spotify:track:2gpWyfu7eZ01zzncHpxOtA,Moth To A Flame (with The Weeknd),Swedish House Mafia,80,3453489,"('dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house')",Moth To A Flame,92,0.542,0.659,-7.289,120.122,234000,0.0
