,Unnamed: 0,track_uri,track_name,artist_name,artist_popularity,artist_followers,artist_genres,album,track_popularity,track_danceability,track_energy,track_loudness,track_tempo,track_duration_ms
2825,2825,spotify:track:3cQHsfwhxsdJJABkWO1N5U,Sky Lullaby,Blackburri,49,126,"('study beats',)",Sky Lullaby,52,0.71,0.404,-13.459,75.025,187200
2826,2826,spotify:track:081eB5su1F6rXFHoo6HQgU,El Surf,PIÑA PINK,46,45,(),El Surf,44,0.677,0.135,-15.654,78.898,203544
2827,2827,spotify:track:4P3flpTrYtN1VcVuK4BhPf,Peace and Stone,Skyplanter,33,13,(),Equivalence,47,0.72,0.239,-11.859,75.0,163174
2828,2828,spotify:track:4KriQ58YghAOfx7ZnI5O2i,Triplets,Oboe.,26,1,(),Triplets,40,0.437,0.171,-12.276,166.817,135000
2829,2829,spotify:track:02mi4uYMUfNnwHeVuQfLMD,Agatsume,Charlie Tea,29,42,(),SleepTape Vol. 0,42,0.305,0.242,-19.291,71.079,126000
2830,2830,spotify:track:7Ek77aQQIXBz9ONMCT1dgt,Lunchtime Naps,Age of Departures,26,5,(),Simpler Days,41,0.751,0.436,-10.4,127.749,162707
2831,2831,spotify:track:1SFBHnALpYpILOUjPEtLsd,Mesh,Detainment System,37,13,(),Mesh,51,0.751,0.194,-13.311,160.017,135000
2832,2832,spotify:track:6xs8EjmlSVTIDVUYj4REQW,Abundance,Chris Mazuera,53,6269,"('lo-fi beats',)",Perspective,0,0.638,0.159,-19.349,58.995,146441
2833,2833,spotify:track:3k7afHN7Gc9vdIFJovkv8G,Golden Gardens,Arbour,53,19554,"('chillhop', 'lo-fi beats')",Golden Gardens,44,0.516,0.165,-22.032,79.054,196484
2834,2834,spotify:track:7JE2ujzBHaZVvtiUtBKQn1,'99,Hype Right,41,51,(),'99,40,0.611,0.162,-12.37,81.973,210732
2835,2835,spotify:track:2KEKQ6UuaqnuvYHLbh6rn8,morrowind,Poetics,50,5058,(),morrowind,50,0.557,0.103,-17.224,66.483,97648
2836,2836,spotify:track:05ne75RosFebsJtvW9MeSf,Sway to Your Heart,Hatchio,26,7,(),The Shape of Your Name,40,0.581,0.512,-11.092,100.994,157387
2837,2837,spotify:track:0XkQ0VrK0QGOn9wGiHVwi6,Jenas,Oops 123,36,21,(),Jenas,40,0.649,0.395,-16.069,83.01,205543
2838,2838,spotify:track:1ribdilCzsLsEdFnLp2LVJ,Dolphins in the Sky,damaa.beats,54,3313,"('lo-fi beats', 'lo-fi jazzhop')",Dolphins in the Sky,51,0.663,0.135,-12.231,161.771,132000
2839,2839,spotify:track:7Glvm1A5eVOTgrKhkuJPG9,Empty Hallways,Luna Rossa,32,7,(),Empty Hallways,43,0.804,0.136,-17.155,128.028,146438
2840,2840,spotify:track:6dcyRNOkKL2Djs2peHh2CY,Decentralization,Satoshi Nakamoto,53,1993,(),Bitcoin,54,0.789,0.334,-6.802,38.006,139046
2841,2841,spotify:track:4cGB1bYpm6kvBMUERmaFHl,florida keys,Kolorama,35,18,(),florida keys,49,0.712,0.448,-14.435,78.997,124376
2842,2842,spotify:track:4cowhth7bG7PZRuYnlGhSH,Folded Notes,Pastblink,30,8,(),Pieces of Earth,43,0.583,0.627,-10.361,74.004,159734
2843,2843,spotify:track:1bRUHEfMfDxYQvWnFakiW9,Running Away With It,Pop Sun,28,34,(),Running Away With It,42,0.539,0.177,-15.456,147.643,120244
2844,2844,spotify:track:29aEQCuc0s6E0kcFreV46L,foggy afternoons,hope mona,43,53,(),foggy afternoons,40,0.696,0.141,-23.131,110.025,122182
2845,2845,spotify:track:7MxwkhpH9lAdeE9KkNVPPR,East of the Fields,Mr Muddy,39,33,(),Cape Judge,40,0.776,0.146,-14.995,148.0,162162
2846,2846,spotify:track:2pRIFvnmGp8swkjRKmL9H6,peon,Ayotemi,40,4110,"('afro r&b',)",peon,44,0.585,0.375,-10.611,122.267,222439
2847,2847,spotify:track:6waY05zsDSRriG3lmgFSTG,Marinero,mariagrep,29,352,(),Marinero,42,0.569,0.772,-5.564,103.051,204562
2848,2848,spotify:track:3Jlch5AQC4NS7dS5GO7lYk,hate,Overpade,53,17708,"('aesthetic rap',)",hate,56,0.829,0.577,-11.401,91.236,105184
2849,2849,spotify:track:44ESvGuO5spXkHDUNQcHyu,STUPID BIG TEETH,EMMY,43,9065,(),STUPID BIG TEETH,58,0.891,0.489,-7.22,111.055,170621
2850,2850,spotify:track:18WbWMRXGmW2GFaTm5MMe2,High School,Walkabout,42,3066,(),High School,44,0.66,0.353,-11.353,94.985,180632
2851,2851,spotify:track:2nAVOPiURJ8CYwFEFq3HBU,Fa111en Angels,Kaien Cruz,39,3502,(),BUFFERING...,41,0.599,0.565,-6.104,89.792,167552
2852,2852,spotify:track:0u3LsiWKTRcBDRTUeXj6EK,Before I Go,Matt Ryder,39,2292,(),Before I Go,43,0.708,0.606,-7.971,130.017,238931
2853,2853,spotify:track:6pIglGTM0yRorJ04dYr9Zp,Bass,Haley Smalls,36,25797,"('pop r&b',)",Bass,39,0.728,0.873,-3.488,177.869,159105
